ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2068,2.0,5.79889,1.2599211,4.4140053,3.8258624,15.049124,0.2439396,0.30204892,2.1249368,0.0,8,3.0,10.0,0.0,4.0,2.0,0,1
2069,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,8,5.0,10.0,5.0,8.0,2.0,0,0
2070,1.587401,4.031009,0.0,0.0,2.843867,9.219893,0.19739966,0.31335583,0.0,0.0,8,1.0,7.0,6.0,8.0,2.0,1,1
2071,1.9129312,5.006037,1.0,3.5410142,3.7797632,13.086206,0.30044007,0.35047826,2.7909863,0.0,4,1.0,10.0,1.0,8.0,2.0,0,1
2072,0.0,0.0,0.0,0.0,2.8844993,7.6346073,0.0,0.32182872,0.0,0.0,9,1.0,10.0,6.0,4.0,1.0,0,0
2073,0.0,0.0,0.0,0.0,2.5198421,11.53048,0.0,0.18420157,0.0,0.0,1,1.0,10.0,3.0,8.0,2.0,0,0
2074,0.0,0.0,0.0,0.0,4.79142,17.374033,0.13009854,0.24079022,0.0,0.0,8,1.0,10.0,0.0,4.0,2.0,0,1
2075,1.587401,5.1425633,0.0,0.0,3.1413808,10.452037,0.0,0.18232578,2.1990697,0.0,1,3.0,3.0,0.0,8.0,2.0,0,1
2076,2.0,6.5365205,0.0,0.0,2.5712817,9.418201,0.0,0.26481652,3.298604,0.0,5,5.0,10.0,6.0,4.0,1.0,0,1
2077,0.0,0.0,0.0,0.0,2.2239802,6.600031,0.0,0.30100772,0.0,0.0,7,1.0,1.0,5.0,8.0,2.0,0,0
2078,0.0,0.0,0.0,0.0,4.4979415,16.828756,0.0,0.20963655,0.0,0.0,9,1.0,10.0,0.0,4.0,1.0,0,0
2079,1.0,1.709976,0.0,0.0,3.1072326,10.745249,0.0,0.26064926,0.0,0.0,8,1.0,10.0,1.0,4.0,2.0,0,0
2080,2.0800838,4.4581165,0.0,0.0,4.848808,14.417691,0.0,0.18161105,3.1934521,0.0,8,1.0,1.0,5.0,4.0,2.0,0,1
2081,1.0,6.2979255,1.2599211,8.974828,2.0,13.044393,0.0,0.0,0.0,0.0,8,1.0,1.0,2.0,4.0,1.0,0,0
2082,0.0,0.0,1.2599211,1.9129312,2.6207414,8.429047,0.14937517,0.29455355,0.0,0.0,8,1.0,10.0,0.0,5.0,2.0,0,0
2083,1.2599211,2.924018,0.0,0.0,3.3019273,11.307053,0.17877772,0.33077258,0.0,1.0,2,5.0,9.0,6.0,4.0,2.0,1,0
2084,1.709976,5.2865925,0.0,0.0,3.5303485,8.751646,0.2337141,0.28604212,0.0,0.0,2,1.0,10.0,2.0,12.0,2.0,0,0
2085,2.2239802,6.544754,0.0,0.0,2.7144177,6.9648123,0.0,0.25352862,0.0,0.0,6,1.0,10.0,5.0,3.0,1.0,0,0
2086,1.587401,5.229322,1.0,2.736852,2.1544347,7.282023,0.0,0.24871337,4.012461,0.0,1,3.0,3.0,3.0,11.0,2.0,0,1
2087,1.709976,5.199696,1.2599211,4.431048,4.1015663,12.426562,0.1507371,0.27838784,0.0,0.0,8,1.0,10.0,6.0,4.0,2.0,0,0
2088,0.0,0.0,0.0,0.0,2.5712817,6.6569304,0.2274385,0.37548912,0.0,0.9283178,2,1.0,10.0,5.0,2.0,2.0,0,0
2089,1.0,3.3619754,0.0,0.0,2.2894285,4.946088,0.30570918,0.29240176,0.0,0.0,1,5.0,10.0,2.0,4.0,2.0,0,0
2090,1.587401,6.163703,0.0,0.0,2.8844993,11.670634,0.0,0.19739966,3.9408822,0.0,8,1.0,10.0,5.0,5.0,2.0,0,1
2091,2.5712817,9.497999,0.0,0.0,4.272659,16.770353,0.22567861,0.2968409,0.0,0.0,9,5.0,10.0,0.0,8.0,2.0,1,0
2092,0.0,0.0,1.0,0.0,5.0787535,16.628113,0.18914667,0.30636403,0.0,0.0,9,5.0,10.0,0.0,4.0,2.0,0,0
2093,0.0,0.0,0.0,0.0,2.1544347,4.369358,0.0,0.28114328,0.0,0.0,8,3.0,3.0,0.0,4.0,2.0,1,0
2094,0.0,0.0,0.0,0.0,2.924018,10.702371,0.22894284,0.34476003,0.0,0.7368063,2,1.0,10.0,8.0,4.0,2.0,0,0
2095,1.2599211,6.5382366,0.0,0.0,1.709976,7.5243654,0.0,0.24264435,0.0,0.0,2,3.0,3.0,2.0,4.0,2.0,1,0
2097,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,8,3.0,3.0,0.0,8.0,1.0,0,0
2098,1.709976,4.416855,1.0,2.3513348,3.8029525,11.564239,0.24974373,0.26758245,2.0907958,0.0,2,1.0,10.0,0.0,4.0,2.0,1,0
2099,0.0,0.0,0.0,0.0,2.466212,12.301395,0.0,0.29876155,0.0,0.0,2,5.0,9.0,2.0,12.0,2.0,0,0
2100,1.0,2.0800838,1.0,3.6593058,2.924018,13.489156,0.0,0.24871337,3.1667943,0.0,2,1.0,10.0,4.0,2.0,2.0,0,1
2102,0.0,0.0,0.0,0.0,3.1748023,9.388905,0.0,0.08372966,3.7954783,0.0,1,1.0,10.0,3.0,4.0,2.0,0,1
2103,0.0,0.0,0.0,0.0,2.0800838,3.3839498,0.4932424,0.49438107,0.0,0.0,8,5.0,10.0,0.0,14.0,2.0,0,0
2104,1.9129312,7.3634553,1.0,6.6794205,4.39683,13.406998,0.18962066,0.2584723,2.1638703,0.0,9,5.0,10.0,0.0,4.0,2.0,0,0
2105,0.0,0.0,1.0,4.7026696,2.0800838,6.254486,0.36840314,0.45788568,0.0,1.0,2,5.0,10.0,6.0,7.0,2.0,1,0
2106,1.0,3.427062,0.0,0.0,2.6684017,7.946343,0.0,0.21915653,0.0,0.0,2,1.0,10.0,0.0,7.0,2.0,0,0
2107,1.587401,3.5502944,0.0,0.0,2.0800838,7.395591,0.0,0.31072325,0.0,0.0,8,1.0,10.0,0.0,4.0,2.0,0,0
2108,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,3,3.0,11.0,0.0,8.0,2.0,0,0
2109,0.0,0.0,0.0,0.0,2.1544347,6.497435,0.0,0.39148676,0.0,0.0,3,1.0,10.0,2.0,12.0,2.0,0,0
2110,1.709976,5.277632,0.0,0.0,3.3019273,15.144869,0.24871337,0.32182872,0.0,0.0,2,1.0,10.0,1.0,12.0,2.0,0,0
2111,1.9129312,6.2466393,1.0,10.237642,3.2075346,17.020966,0.25543818,0.30450603,2.9279282,0.0,8,5.0,10.0,5.0,4.0,2.0,0,0
2112,1.709976,6.200408,0.0,0.0,2.8844993,12.955222,0.20745994,0.25942674,3.0028832,0.0,1,5.0,10.0,6.0,8.0,2.0,0,0
2113,1.709976,5.001333,1.2599211,3.2585573,2.924018,9.610889,0.23982045,0.287465,0.0,0.0,5,1.0,10.0,0.0,8.0,2.0,1,0
2114,1.0,2.7589242,0.0,0.0,4.326749,14.310614,0.1540946,0.26657304,0.0,0.0,8,1.0,10.0,6.0,8.0,2.0,1,1
2115,0.0,0.0,0.0,0.0,1.2599211,3.4008458,0.0,0.29240176,0.0,0.0,9,5.0,10.0,0.0,12.0,2.0,0,0
2116,1.709976,5.22322,1.0,3.8258624,3.072317,10.239232,0.0,0.2526596,0.0,0.0,2,3.0,3.0,8.0,7.0,2.0,0,0
2117,1.0,1.9129312,1.0,4.5947013,3.756286,13.099064,0.16924696,0.25587168,3.197449,0.0,2,3.0,3.0,6.0,7.0,2.0,0,0
2118,0.0,0.0,0.0,0.0,1.4422495,4.8874874,0.0,0.4054808,0.0,0.0,8,5.0,10.0,0.0,5.0,2.0,1,0
2120,1.709976,4.622168,0.0,0.0,5.013298,18.256617,0.0,0.16215825,3.0651836,0.0,8,1.0,10.0,0.0,4.0,2.0,0,1
2121,1.587401,5.22322,0.0,0.0,3.8258624,12.353682,0.2204536,0.33649808,1.7145429,0.0,8,1.0,7.0,6.0,15.0,2.0,0,1
2122,0.0,0.0,0.0,0.0,1.709976,5.2354093,0.0,0.34199518,0.0,0.0,1,1.0,7.0,6.0,12.0,2.0,0,0
2123,1.587401,3.265866,1.2599211,3.2316523,3.1748023,9.757792,0.17877772,0.25297773,3.2489326,0.0,9,1.0,10.0,0.0,4.0,1.0,0,1
2124,2.0,9.362946,1.0,3.0898733,3.8929965,11.718722,0.21861386,0.31344408,2.3170943,0.0,2,1.0,1.0,2.0,4.0,2.0,1,0
2125,1.2599211,3.7084298,1.2599211,4.63384,3.2710664,11.383878,0.19078162,0.29188624,3.016389,0.0,2,1.0,1.0,5.0,7.0,2.0,1,1
2126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46415886,0.0,0.0,8,1.0,8.0,0.0,12.0,2.0,0,0
2127,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,3,3.0,3.0,6.0,4.0,2.0,0,0
2128,0.0,0.0,0.0,0.0,3.7797632,14.994147,0.15569235,0.2802591,0.0,0.0,4,1.0,1.0,0.0,12.0,2.0,0,0
2129,0.0,0.0,0.0,0.0,4.904868,14.753521,0.18926771,0.25442263,1.4517863,0.0,8,1.0,10.0,4.0,4.0,2.0,1,1
2130,0.0,0.0,0.0,0.0,2.0,5.1172304,0.0,0.29240176,0.0,0.0,2,1.0,10.0,0.0,4.0,2.0,0,0
2131,0.0,0.0,0.0,0.0,2.6684017,8.534928,0.21915653,0.28859004,0.0,0.0,4,3.0,3.0,0.0,4.0,2.0,0,0
2132,0.0,0.0,0.0,0.0,2.0,5.1945543,0.0,0.33471647,0.0,0.0,8,1.0,10.0,0.0,8.0,2.0,1,0
2134,0.0,0.0,0.0,0.0,1.4422495,3.2459517,0.4054808,0.46415886,0.0,0.0,7,5.0,10.0,8.0,14.0,2.0,0,0
2135,1.0,2.421565,0.0,0.0,2.8020394,9.433771,0.0,0.09837369,3.9275365,0.0,8,5.0,10.0,6.0,4.0,1.0,1,1
2136,0.0,0.0,0.0,0.0,1.587401,4.4201555,0.39685026,0.49152377,0.0,0.0,5,5.0,10.0,2.0,8.0,2.0,1,0
2137,1.0,4.459723,0.0,0.0,3.2396119,8.527616,0.3786424,0.4363734,0.0,0.0,7,5.0,10.0,1.0,14.0,2.0,0,0
2138,1.587401,5.083917,0.0,0.0,1.587401,5.8421817,0.0,0.29240176,0.0,0.0,5,1.0,8.0,6.0,3.0,1.0,0,0
2140,0.0,0.0,0.0,0.0,2.8844993,8.769887,0.34668154,0.39685026,0.0,1.0,2,5.0,9.0,6.0,7.0,2.0,1,0
2141,0.0,0.0,0.0,0.0,1.4422495,6.94515,0.0,0.51087254,0.0,0.0,5,5.0,10.0,6.0,7.0,2.0,1,0
2142,1.4422495,5.9249926,0.0,0.0,2.5198421,10.124509,0.27515912,0.30411008,0.0,0.0,8,3.0,3.0,0.0,11.0,2.0,1,0
2143,1.9129312,5.479261,0.0,0.0,4.1793394,14.458429,0.1380687,0.29803154,1.6203457,0.0,2,1.0,10.0,8.0,8.0,2.0,0,0
2144,1.8171207,4.735301,1.2599211,4.8741946,3.1748023,8.03342,0.12516777,0.2422474,0.0,0.0,5,5.0,10.0,1.0,7.0,2.0,0,0
2145,1.4422495,3.9895563,0.0,0.0,2.0,6.3267865,0.0,0.27144176,0.0,0.0,9,1.0,10.0,3.0,4.0,1.0,0,0
2146,0.0,0.0,0.0,0.0,3.0,7.3297276,0.0,0.31812048,0.0,0.0,8,5.0,10.0,0.0,15.0,1.0,1,0
2147,1.709976,4.6104364,0.0,0.0,1.8171207,3.9148679,0.36840314,0.3744436,0.0,0.0,9,5.0,10.0,8.0,4.0,2.0,0,0
2148,1.0,1.709976,0.0,0.0,3.419952,13.97871,0.0,0.23119727,0.0,0.0,4,1.0,4.0,5.0,4.0,2.0,1,0
2149,1.0,2.4101424,1.0,0.0,2.4101424,8.922169,0.0,0.26099226,0.0,0.0,1,1.0,10.0,0.0,8.0,2.0,0,0
2150,0.0,0.0,0.0,0.0,2.843867,8.651272,0.30570918,0.34199518,0.0,0.0,2,5.0,10.0,0.0,8.0,2.0,0,0
2151,0.0,0.0,0.0,0.0,1.2599211,3.2772853,0.0,0.46415886,0.0,0.0,3,1.0,10.0,5.0,12.0,2.0,1,0
2153,1.2599211,3.3471649,0.0,0.0,2.2894285,7.2112484,0.0,0.34080258,3.530081,0.0,2,1.0,10.0,6.0,4.0,2.0,0,1
2154,0.0,0.0,0.0,0.0,2.2894285,9.084796,0.0,0.24871337,2.8440564,0.0,4,1.0,10.0,0.0,7.0,1.0,0,1
2155,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,9,1.0,1.0,3.0,8.0,2.0,0,0
2156,1.587401,3.1413808,1.0,3.583048,4.3088694,12.1503725,0.26137826,0.31656814,0.0,0.84343266,2,1.0,10.0,6.0,12.0,2.0,0,0
2157,1.0,2.452434,0.0,0.0,3.3619754,8.477908,0.0,0.17394465,0.0,0.0,9,1.0,10.0,0.0,4.0,1.0,0,0
2158,1.587401,3.8485012,1.0,0.0,2.6684017,7.829011,0.0,0.26295444,0.0,0.0,1,0.0,10.0,0.0,4.0,2.0,0,0
2159,0.0,0.0,0.0,0.0,2.3513348,9.235552,0.24871337,0.35870418,0.0,0.0,8,1.0,10.0,2.0,5.0,2.0,0,0
2161,1.8171207,8.058598,1.4422495,3.332222,3.2396119,8.345425,0.2876867,0.3114569,0.0,0.0,2,1.0,10.0,5.0,8.0,2.0,1,0
2162,2.1544347,6.3947554,1.587401,7.4047213,3.9148679,14.614292,0.14189596,0.22195908,2.3938575,0.7368063,2,5.0,10.0,6.0,2.0,2.0,0,0
2164,1.0,2.0800838,0.0,0.0,4.562903,16.305103,0.17685908,0.34093168,0.0,0.0,9,1.0,10.0,0.0,8.0,2.0,0,0
2165,0.0,0.0,0.0,0.0,2.3513348,5.948636,0.31335583,0.35870418,0.0,0.0,9,1.0,10.0,0.0,8.0,2.0,0,0
2166,1.587401,4.2404633,0.0,0.0,5.2048283,14.849642,0.0,0.2032147,1.859123,0.0,9,1.0,10.0,0.0,8.0,2.0,0,0
2167,0.0,0.0,0.0,0.0,1.9129312,5.0560365,0.0,0.32182872,0.0,0.0,9,3.0,3.0,2.0,4.0,1.0,1,0
2168,0.0,0.0,0.0,0.0,2.8020394,6.1402164,0.33130187,0.41741228,0.0,0.84343266,2,1.0,10.0,2.0,12.0,2.0,0,0
2170,1.0,2.0877595,0.0,0.0,2.0800838,4.871387,0.0,0.34199518,0.0,0.0,7,1.0,7.0,5.0,12.0,2.0,0,0
2171,0.0,0.0,0.0,0.0,2.924018,9.864849,0.2519842,0.37952617,0.0,0.7368063,2,1.0,10.0,0.0,15.0,2.0,0,0
2172,1.2599211,3.2475328,0.0,0.0,3.8029525,14.778194,0.15377106,0.25388077,0.0,0.0,8,1.0,10.0,6.0,14.0,2.0,0,0
2173,1.2599211,3.6509893,0.0,0.0,3.6342413,15.503411,0.0,0.16091917,0.0,0.0,1,5.0,10.0,0.0,19.0,2.0,1,0
2174,0.0,0.0,0.0,0.0,2.1544347,7.41686,0.0,0.28114328,4.4611406,0.0,1,1.0,10.0,0.0,4.0,2.0,0,1
2175,1.0,3.1072326,0.0,0.0,1.9129312,5.4004116,0.0,0.29240176,0.0,0.0,1,1.0,10.0,6.0,12.0,1.0,0,0
2176,1.2599211,2.2239802,0.0,0.0,2.7144177,7.137857,0.21544346,0.25543818,0.0,0.0,1,1.0,10.0,0.0,12.0,2.0,1,0
2177,0.0,0.0,0.0,0.0,2.0800838,4.4647455,0.0,0.38157243,0.0,0.0,8,1.0,10.0,4.0,8.0,2.0,1,0
2178,2.1544347,6.70979,0.0,0.0,4.326749,12.116149,0.0,0.14189596,2.5426211,0.0,8,3.0,3.0,0.0,11.0,1.0,1,0
2179,2.0800838,5.6167865,0.0,0.0,3.2396119,9.350126,0.0,0.22314356,0.0,0.0,8,1.0,10.0,6.0,4.0,2.0,0,0
2180,1.0,2.5962472,0.0,0.0,2.5712817,8.732826,0.0,0.13300683,3.7230859,0.0,2,1.0,10.0,2.0,4.0,1.0,0,1
2181,0.0,0.0,0.0,0.0,1.2599211,2.8020394,0.0,0.46415886,0.0,0.0,9,1.0,10.0,6.0,8.0,2.0,0,0
2182,1.4422495,5.6239624,0.0,0.0,2.2894285,6.77962,0.36840314,0.3741605,0.0,0.0,7,5.0,10.0,5.0,14.0,2.0,0,0
2183,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,8,5.0,10.0,4.0,14.0,2.0,1,0
2184,0.0,0.0,0.0,0.0,2.7144177,12.567635,0.31072325,0.38029525,0.0,0.0,1,3.0,3.0,0.0,8.0,2.0,0,0
2185,0.0,0.0,0.0,0.0,2.0,6.109115,0.29240176,0.42171633,0.0,0.0,2,1.0,10.0,6.0,12.0,2.0,0,0
2186,0.0,0.0,0.0,0.0,2.0800838,6.451313,0.38157243,0.46415886,0.0,0.9283178,2,1.0,10.0,0.0,2.0,2.0,0,0
2187,1.4422495,3.9102952,0.0,0.0,3.3912115,9.095929,0.0,0.08866337,0.0,0.0,8,1.0,1.0,0.0,4.0,1.0,0,0
2188,0.0,0.0,0.0,0.0,1.709976,5.713378,0.0,0.34199518,0.0,0.0,8,1.0,10.0,0.0,4.0,2.0,0,0
2189,0.0,0.0,0.0,0.0,2.8844993,7.874787,0.0,0.16321616,4.165978,0.0,2,1.0,10.0,0.0,7.0,1.0,0,1
2191,2.1544347,8.335396,0.0,0.0,2.8020394,8.142427,0.0,0.1682402,2.944652,0.0,7,1.0,10.0,6.0,4.0,1.0,0,0
2192,1.0,2.1544347,1.0,0.0,4.1015663,12.855858,0.14258792,0.20869943,0.0,0.0,1,1.0,10.0,5.0,8.0,2.0,0,0
2193,0.0,0.0,1.709976,9.7399645,3.5568933,14.733343,0.1587401,0.25388077,3.1885574,0.0,7,1.0,8.0,2.0,4.0,2.0,0,1
2194,0.0,0.0,0.0,0.0,1.9129312,3.419952,0.52275777,0.5396328,0.0,0.84343266,2,5.0,10.0,6.0,7.0,2.0,0,0
2196,1.2599211,3.402766,0.0,0.0,3.9578917,12.644714,0.14544846,0.2500853,0.0,0.0,7,1.0,10.0,0.0,7.0,2.0,0,0
2197,0.0,0.0,0.0,0.0,3.6088262,10.460116,0.34717175,0.38102907,0.0,0.0,2,5.0,10.0,6.0,14.0,2.0,0,0
2199,1.587401,3.6152136,0.0,0.0,1.2599211,2.8944802,0.0,0.34199518,0.0,0.0,9,1.0,10.0,0.0,4.0,1.0,0,0
2200,1.709976,4.7251706,0.0,0.0,2.5198421,9.017467,0.0,0.19003692,0.0,0.0,2,5.0,10.0,0.0,2.0,1.0,0,0
2202,0.0,0.0,0.0,0.0,1.9129312,2.5198421,0.0,0.32182872,0.0,0.0,9,3.0,3.0,0.0,4.0,2.0,1,0
2203,0.0,0.0,0.0,0.0,2.5198421,12.3905115,0.18420157,0.25543818,0.0,0.0,8,1.0,1.0,1.0,4.0,1.0,1,0
2204,0.0,0.0,0.0,0.0,2.2239802,8.836521,0.0,0.29876155,0.0,0.0,8,5.0,10.0,6.0,2.0,2.0,0,0
2205,1.587401,4.6621275,1.9129312,8.851472,5.5504994,20.892794,0.16411215,0.2786156,0.8821868,0.0,9,1.0,10.0,6.0,5.0,2.0,0,0
2206,1.0,3.8708768,0.0,0.0,1.709976,4.0,0.0,0.25543818,0.0,0.0,1,3.0,3.0,2.0,4.0,1.0,0,0
2207,0.0,0.0,0.0,0.0,1.4422495,6.1622405,0.0,0.32182872,0.0,0.0,1,3.0,10.0,0.0,4.0,2.0,1,0
2208,0.0,0.0,0.0,0.0,1.2599211,0.0,0.5848035,0.5848035,0.0,0.0,3,5.0,10.0,2.0,14.0,2.0,0,0
2209,0.0,0.0,0.0,0.0,3.2075346,12.569604,0.0,0.3096736,0.0,0.0,4,1.0,10.0,0.0,4.0,2.0,0,0
2210,0.0,0.0,0.0,0.0,3.6593058,13.121248,0.2013492,0.32615054,0.0,0.0,8,1.0,10.0,7.0,8.0,2.0,0,0
2211,0.0,0.0,0.0,0.0,2.843867,12.360585,0.0,0.20563948,3.583215,0.0,2,1.0,10.0,2.0,7.0,1.0,1,1
2212,2.0,5.814214,0.0,0.0,3.0,7.5038996,0.0,0.20949994,0.0,0.0,6,1.0,1.0,0.0,4.0,2.0,0,0
2213,1.4422495,2.5712817,0.0,0.0,4.140818,12.778633,0.17711447,0.27102035,0.0,0.0,9,1.0,10.0,3.0,12.0,2.0,0,0
2214,0.0,0.0,0.0,0.0,3.6593058,9.789055,0.15536162,0.22011702,0.0,0.0,9,3.0,3.0,3.0,4.0,2.0,0,0
2215,1.4422495,2.5198421,0.0,0.0,3.072317,7.507647,0.2178931,0.31032568,0.0,0.0,9,5.0,10.0,1.0,8.0,2.0,1,0
2216,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,1,5.0,10.0,6.0,8.0,2.0,0,0
2217,0.0,0.0,0.0,0.0,3.6342413,11.71357,0.0,0.16643077,1.7277794,0.0,9,3.0,3.0,0.0,4.0,2.0,1,1
2219,0.0,0.0,0.0,0.0,2.2894285,6.782665,0.0,0.2087071,2.6113899,0.0,2,1.0,10.0,7.0,2.0,2.0,0,1
2220,0.0,0.0,0.0,0.0,1.9129312,7.86492,0.0,0.30570918,0.0,0.0,8,1.0,1.0,0.0,8.0,2.0,0,0
2221,1.9129312,5.97614,0.0,0.0,2.466212,6.3293185,0.0,0.23207943,0.0,0.0,2,3.0,3.0,0.0,7.0,2.0,1,0
2222,0.0,0.0,0.0,0.0,1.0,0.0,0.5848035,0.5848035,0.0,0.0,8,1.0,10.0,3.0,14.0,2.0,0,0
2223,1.0,4.39683,0.0,0.0,2.4101424,6.742333,0.0,0.16440865,0.0,0.0,1,1.0,10.0,6.0,4.0,2.0,0,0
2224,0.0,0.0,0.0,0.0,3.332222,10.496346,0.0,0.22314356,0.0,0.0,8,3.0,3.0,4.0,4.0,2.0,1,0
2225,0.0,0.0,0.0,0.0,3.0,9.313379,0.28114328,0.34753367,0.0,0.0,1,1.0,10.0,6.0,8.0,2.0,0,0
2226,1.4422495,4.510265,0.0,0.0,2.7144177,10.541285,0.1469765,0.26481652,0.0,0.0,2,5.0,10.0,5.0,7.0,2.0,1,0
2228,0.0,0.0,0.0,0.0,5.0396843,14.073917,0.14620088,0.24201998,0.0,0.0,4,1.0,1.0,2.0,8.0,2.0,0,0
2229,1.9129312,7.2072015,0.0,0.0,1.709976,6.3667827,0.16564485,0.37450305,0.0,0.0,2,5.0,10.0,6.0,8.0,2.0,0,0
2230,0.0,0.0,0.0,0.0,1.587401,5.1108575,0.0,0.29240176,0.0,0.0,9,0.0,10.0,0.0,4.0,1.0,0,0
2231,0.0,0.0,0.0,0.0,2.924018,8.276205,0.0,0.32902375,0.0,0.0,8,1.0,10.0,6.0,8.0,2.0,1,0
2232,1.0,5.265638,0.0,0.0,2.2239802,6.4459696,0.26295444,0.33130187,0.0,0.0,1,3.0,3.0,2.0,4.0,2.0,1,0
2234,1.0,3.1413808,0.0,0.0,2.1544347,7.0271063,0.0,0.28114328,0.0,0.0,2,3.0,3.0,0.0,8.0,2.0,1,0
2235,0.0,0.0,0.0,0.0,3.2710664,9.6465435,0.2274385,0.25721383,1.7347747,0.0,2,5.0,10.0,5.0,12.0,2.0,0,1
2236,1.587401,4.131075,0.0,0.0,1.4422495,3.715687,0.0,0.21196938,0.0,0.0,6,5.0,9.0,2.0,3.0,1.0,0,0
2237,1.587401,4.9419966,0.0,0.0,1.709976,4.205888,0.0,0.28114328,0.0,0.0,7,1.0,10.0,2.0,3.0,1.0,0,0
2238,0.0,0.0,0.0,0.0,2.5712817,9.751078,0.0,0.24499929,0.0,0.0,1,3.0,3.0,5.0,12.0,2.0,0,0
2240,2.0800838,5.0922866,1.587401,5.155137,3.8258624,12.109849,0.0,0.29441902,1.6343087,0.0,3,0.0,10.0,0.0,8.0,2.0,0,0
2241,0.0,0.0,0.0,0.0,1.4422495,2.8020394,0.0,0.4054808,0.0,0.84343266,0,3.0,3.0,6.0,4.0,2.0,0,0
2242,1.2599211,2.843867,0.0,0.0,2.6207414,8.694479,0.0,0.23207943,0.0,0.0,9,1.0,10.0,4.0,4.0,1.0,0,0
2245,1.0,1.9219974,0.0,0.0,2.5198421,6.05717,0.0,0.30867976,0.0,0.0,3,1.0,7.0,6.0,4.0,2.0,0,0
2246,0.0,0.0,0.0,0.0,1.709976,4.3282323,0.34199518,0.36840314,0.0,0.0,9,5.0,10.0,0.0,4.0,1.0,0,0
2247,0.0,0.0,0.0,0.0,2.2894285,9.642363,0.20273736,0.29240176,2.4490764,0.84343266,2,1.0,7.0,0.0,3.0,2.0,0,1
2248,1.0,1.2599211,1.0,1.8171207,1.587401,2.3207946,0.4054808,0.46415886,0.0,0.9283178,2,1.0,10.0,0.0,16.0,2.0,0,0
2249,1.709976,5.573844,1.2599211,2.904393,3.1072326,10.882309,0.0,0.2373848,3.782601,0.0,8,3.0,10.0,6.0,4.0,2.0,1,0
2250,0.0,0.0,0.0,0.0,2.3513348,8.152877,0.0,0.24871337,2.9662876,0.0,9,1.0,1.0,0.0,4.0,1.0,0,1
2251,2.1544347,10.833584,0.0,0.0,3.4482174,10.68862,0.0,0.19832772,4.149857,0.0,2,1.0,10.0,5.0,7.0,2.0,0,1
2252,1.2599211,2.7144177,1.4422495,7.380323,4.39683,15.716079,0.16548677,0.33945414,0.0,0.0,8,1.0,10.0,0.0,4.0,2.0,0,0
2253,0.0,0.0,0.0,0.0,1.2599211,3.1072326,0.0,0.36840314,0.0,0.0,1,5.0,10.0,0.0,19.0,2.0,1,0
2254,1.0,4.1015663,0.0,0.0,2.0,7.5066614,0.0,0.29240176,3.0384295,0.0,1,1.0,1.0,0.0,11.0,1.0,0,1
2255,1.0,1.4422495,0.0,0.0,2.9624963,9.600955,0.0,0.33053175,2.5984952,0.0,2,1.0,10.0,0.0,4.0,2.0,0,1
2256,2.1544347,5.100913,1.0,4.7026696,4.687548,15.338025,0.0,0.19921356,2.4496377,0.0,8,1.0,4.0,3.0,4.0,2.0,0,0
2258,0.0,0.0,0.0,0.0,3.3912115,9.878772,0.273743,0.38168228,0.0,0.0,2,1.0,10.0,0.0,7.0,2.0,0,0
2259,0.0,0.0,0.0,0.0,3.1072326,11.287203,0.0,0.23982045,4.6441493,0.0,8,0.0,3.0,0.0,12.0,2.0,0,1
2260,0.0,0.0,0.0,0.0,3.2075346,8.688412,0.0,0.24745142,0.0,0.0,8,1.0,10.0,5.0,14.0,2.0,0,0
2261,0.0,0.0,0.0,0.0,2.6207414,11.080675,0.25543818,0.3440941,0.0,0.84343266,2,1.0,10.0,1.0,12.0,2.0,0,0
2262,0.0,0.0,0.0,0.0,2.843867,10.672632,0.0,0.1682402,0.0,0.0,9,1.0,10.0,8.0,4.0,1.0,0,0
2263,0.0,0.0,0.0,0.0,2.2894285,5.572055,0.0,0.25543818,0.0,0.9283178,2,3.0,3.0,1.0,8.0,2.0,0,0
2264,1.9129312,5.3820624,0.0,0.0,2.924018,11.189443,0.0,0.30727404,2.4169574,0.0,9,1.0,1.0,3.0,8.0,2.0,0,0
2265,1.8171207,3.5787153,1.2599211,6.5731387,3.7797632,11.472018,0.0,0.18926771,1.9374001,0.0,1,1.0,10.0,3.0,4.0,1.0,0,0
2266,0.0,0.0,0.0,0.0,2.7144177,7.9352417,0.21544346,0.31072325,0.0,0.84343266,2,1.0,10.0,0.0,7.0,2.0,0,0
2267,1.0,0.0,1.0,3.9148679,3.5033982,10.421358,0.30648118,0.3617711,0.0,0.0,1,3.0,3.0,0.0,12.0,2.0,0,0
